resource_path,hierarchy,button_name,active_self,active_in_serialized_hierarchy,center_x,center_y,rect_x,rect_y,rect_width,rect_height,reference_center_x,reference_center_y
prefabs/ui/setmodulepanel/settingpanel,SettingPanel/UI/ControlSetting/AutoExchange,AutoExchange,True,False,2208,1008,2120.0,981.3333333333333,176.0,53.33333333333326,1656.0,756.0
prefabs/ui/setmodulepanel/settingpanel,SettingPanel/UI/ControlSetting/AutoExchange/InfoTip,InfoTip,True,False,2276,1008,2268.0,1000.0,16.0,16.0,1707.0,756.0
prefabs/ui/setmodulepanel/settingpanel,SettingPanel/UI/ControlSetting/Automatic,Automatic,True,False,2208,848,2120.0,821.3333333333334,176.0,53.33333333333326,1656.0,636.0
prefabs/ui/setmodulepanel/settingpanel,SettingPanel/UI/ControlSetting/Automatic/InfoTip,InfoTip,True,False,2276,848,2268.0,840.0,16.0,16.0,1707.0,636.0
prefabs/ui/setmodulepanel/settingpanel,SettingPanel/UI/ControlSetting/Manual,Manual,True,False,2208,955,2120.0,928.0,176.0,53.33333333333326,1656.0,716.0
prefabs/ui/setmodulepanel/settingpanel,SettingPanel/UI/ControlSetting/Manual/InfoTip,InfoTip,True,False,2276,955,2268.0,946.6666666666666,16.0,16.0,1707.0,716.0
prefabs/ui/setmodulepanel/settingpanel,SettingPanel/UI/ControlSetting/SemiAutomatic,SemiAutomatic,True,False,2208,901,2120.0,874.6666666666666,176.0,53.33333333333337,1656.0,676.0
prefabs/ui/setmodulepanel/settingpanel,SettingPanel/UI/ControlSetting/SemiAutomatic/InfoTip,InfoTip,True,False,2276,901,2268.0,893.3333333333333,16.0,16.0,1707.0,676.0
prefabs/ui/setmodulepanel/settingpanel,SettingPanel/UI/Cross,Cross,True,True,2236,667,2182.6666650772095,640.0,106.66666825612356,53.33333412806189,1676.9999994039536,500.0000002980232
prefabs/ui/setmodulepanel/settingpanel,SettingPanel/UI/CrossSetting/Hid,Hid,True,False,2208,760,2120.0,733.3333333333334,176.0,53.33333333333326,1656.0,570.0
prefabs/ui/setmodulepanel/settingpanel,SettingPanel/UI/CrossSetting/Show,Show,True,False,2208,707,2120.0,680.0,176.0,53.33333333333337,1656.0,530.0
